"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys60","sys61","sys62","sys66","sys68","sys69","sys70","sys71","sys73","sys74","sys76","sys77","sys78","sys79","sys80","sys81","sys82","sys85","sys87","sys88"
0.06761465,0.08067386,0.064488,0.08862622,0.15221618,0.02493518,0.09987888,0.0594894,0.04198294,0.13257481,0.09771371,0.0998882,0.07732597,0.08959334,0.09443603,0.08815286,0.10662867,0.09395459,0.09834619,0.07519494,0.07771122,0.07287607,0.07482907,0.08312912,0.08285321,0.08199078,0.1186484,0.00029129,0.08744816,0.08737513,0.07642401,0.05875795,0.00222607,0.0526579,0.0854366,0.10341316,0.10400801,0.09019804,0.14646022,0.07071446,0.0723373,0.07105104,0.11723399,0.15111447,0.18878478,0.07732724,0.13598699,0.10432957,0.10225009,0.07082699,0.0534942,0.06555271,0.10298073,0.07738775,0.10055556,0.09028128,0.04186971,0.04815692,0.05241472,0.09442607,0.12188152,0.05788072,0.05432148,0.03463267,0.01901492,0.07293369,0.07335736,0.09890962,0.05750995,0.10643588,0.11075792,0.10741717,0.05022939,0.10788187,0.10674449,0.06125726
0.07347491,0.08078397,0.06931442,0.09136737,0.14565029,0.0295646,0.10126523,0.05234009,0.04199975,0.13921646,0.09217577,0.10066691,0.08389666,0.08956841,0.10197602,0.0942858,0.10980144,0.09792568,0.10208653,0.08192568,0.08328372,0.07843354,0.07968944,0.07592367,0.08024068,0.07877509,0.11203219,0.00027243,0.08671035,0.08650025,0.07823735,0.05940965,0.00247022,0.05376673,0.09478157,0.09950461,0.10293268,0.09093573,0.14750021,0.07419319,0.07022413,0.07452203,0.12496621,0.15151927,0.19151836,0.06596661,0.13559671,0.10146046,0.09425842,0.07279919,0.05387146,0.06866382,0.1047147,0.07638739,0.09871355,0.09436708,0.04065705,0.04428893,0.04784609,0.09917989,0.11921421,0.0579427,0.05652291,0.03425025,0.01969561,0.07238189,0.07788419,0.09883859,0.05677669,0.11350727,0.11865061,0.11446771,0.05122386,0.09968047,0.10041993,0.06482121
0.07013084,0.07561285,0.06189068,0.08805906,0.14503743,0.02310101,0.09131907,0.05744641,0.03857662,0.13332051,0.09431832,0.10103508,0.06805076,0.08282794,0.09570527,0.0803043,0.10236788,0.09350125,0.09437068,0.07294269,0.0703013,0.06584148,0.06764941,0.07528808,0.07611771,0.07567968,0.10993384,0.00017694,0.08394145,0.08191503,0.07197172,0.05477597,0.00200857,0.05254365,0.08637662,0.09956581,0.09388605,0.08242707,0.14790675,0.07656848,0.0688424,0.07623222,0.1130468,0.14975166,0.18754946,0.0660971,0.13512997,0.10244549,0.09475071,0.06330105,0.04894511,0.06589228,0.10083955,0.07053028,0.09448688,0.08806277,0.04060131,0.04621357,0.04939323,0.08572347,0.11778177,0.05787579,0.05452376,0.0336621,0.01705897,0.07166005,0.06987387,0.09081593,0.05129569,0.10352872,0.11043603,0.11098503,0.04932291,0.10824709,0.10010346,0.06354986
0.07142579,0.08327928,0.06281312,0.08770595,0.14260772,0.02498803,0.09534165,0.05767463,0.04153654,0.1336856,0.09330041,0.09333333,0.08332232,0.09062146,0.1033133,0.09062822,0.1083568,0.10046783,0.09696608,0.07375655,0.07331856,0.07028625,0.07356467,0.08521841,0.08684328,0.08201718,0.11593257,0.00025349,0.08727639,0.08550887,0.07331843,0.05602994,0.00264088,0.0505097,0.09028272,0.09538313,0.09960936,0.08589268,0.13762193,0.07551671,0.07288024,0.07661898,0.1244955,0.15065841,0.18741813,0.06737937,0.133041,0.10083242,0.0978969,0.06888885,0.05262453,0.0654926,0.09887788,0.07325677,0.09722954,0.08709388,0.04241842,0.04634986,0.04951988,0.08922278,0.12042458,0.05895775,0.05471616,0.03273825,0.01907683,0.07092993,0.0756904,0.09631467,0.05966766,0.11008609,0.11674033,0.11335006,0.04992092,0.10471823,0.10038814,0.06445917
0.06793953,0.07691971,0.06066626,0.08578177,0.13854891,0.02364861,0.09402361,0.05395875,0.03881878,0.13340411,0.0924633,0.09629754,0.07979255,0.08575211,0.09827984,0.08701101,0.10206157,0.09462574,0.09677869,0.07421621,0.07527764,0.07085164,0.07217993,0.07573685,0.0741539,0.07259896,0.10960335,0.00031007,0.08218089,0.08121686,0.0723051,0.05570607,0.00249521,0.04959334,0.08752577,0.09526397,0.09511871,0.08470246,0.14246686,0.07471551,0.06701933,0.0780603,0.11551952,0.15006607,0.18545309,0.07076852,0.13315215,0.1030508,0.09868505,0.06617894,0.05000597,0.06297272,0.09876881,0.06871972,0.09307992,0.0855015,0.03941457,0.04516347,0.04735231,0.08635611,0.1178858,0.05474418,0.05264239,0.03524529,0.01819319,0.07165802,0.0681885,0.0932609,0.05177782,0.10256881,0.10604204,0.10307331,0.04975375,0.10188765,0.09926082,0.0614866
0.07121841,0.07879238,0.06626858,0.09257176,0.1440418,0.02227828,0.09201105,0.05516573,0.03878758,0.12990461,0.09001558,0.09444644,0.07789754,0.08828284,0.09817248,0.090289,0.10384536,0.09423655,0.09875776,0.07536893,0.07489801,0.070213,0.07234334,0.07982582,0.08193057,0.07737713,0.11067042,0.00022493,0.08344455,0.08138823,0.07294886,0.05489208,0.00233553,0.05122097,0.09088188,0.09932331,0.10080552,0.08547258,0.14319631,0.072561,0.07690154,0.07346446,0.11888973,0.15174931,0.1872148,0.06991996,0.1360892,0.10277052,0.09636355,0.06246485,0.04769886,0.06355171,0.10720545,0.0734062,0.10113598,0.09230021,0.04327972,0.04846571,0.05024609,0.08858102,0.12068993,0.05385745,0.05152471,0.03841742,0.01672997,0.06858859,0.07504641,0.09530906,0.05101613,0.10425256,0.11124709,0.11123988,0.04615491,0.10309468,0.09990966,0.05891082
0.07175832,0.07910109,0.06315234,0.08962922,0.1359537,0.02069821,0.09485882,0.05413188,0.03751688,0.13859636,0.09447222,0.09980396,0.0779915,0.08782974,0.09520737,0.08673713,0.10317717,0.09255079,0.10188099,0.07620612,0.07336933,0.06973257,0.07239816,0.07823454,0.07731106,0.07387191,0.11248352,0.00022493,0.08256272,0.08451851,0.07108965,0.05456976,0.00239871,0.05274914,0.0878054,0.09538895,0.09564323,0.08694526,0.1430946,0.07198638,0.07113064,0.07202527,0.11678918,0.15437037,0.18843194,0.06876251,0.13503895,0.10602554,0.09991235,0.06422947,0.04879403,0.06268179,0.10443875,0.06957068,0.09741701,0.08901092,0.0457057,0.04750154,0.05027952,0.08675274,0.1200876,0.05257697,0.05061492,0.0298567,0.01967243,0.06739619,0.06719403,0.09306907,0.0531584,0.10193505,0.1108506,0.1091927,0.04953109,0.10183219,0.10276693,0.06194991
0.07261933,0.07873649,0.06761833,0.09885802,0.14533965,0.02636411,0.09181582,0.05504541,0.03766851,0.13037829,0.09469861,0.09937041,0.07533469,0.08645717,0.09644395,0.0887915,0.1119457,0.09726702,0.10146538,0.07772857,0.07850615,0.07412604,0.07554739,0.07503403,0.07392288,0.07369929,0.11563515,0.0002058,0.08490481,0.08734859,0.07738249,0.05815807,0.00256272,0.05503222,0.09022998,0.09972356,0.10863179,0.09396676,0.14410394,0.0716372,0.07356152,0.07523298,0.12136136,0.14961072,0.18417192,0.06851923,0.13379475,0.10524299,0.0980856,0.06857128,0.05229204,0.06750341,0.10606923,0.0735353,0.10271536,0.09795571,0.04288159,0.0467545,0.05041016,0.0923437,0.1192551,0.05480255,0.05635119,0.03600375,0.02015471,0.07271672,0.06994353,0.1013125,0.05654579,0.10460235,0.10906738,0.10961826,0.04922722,0.10053654,0.10413765,0.06493994
0.07380155,0.07578289,0.06786177,0.09087071,0.140808,0.02904629,0.0890946,0.05804509,0.03858658,0.13000356,0.0929387,0.09633008,0.08489125,0.08818017,0.09733132,0.09380019,0.11031807,0.09816736,0.10545625,0.07848825,0.08079054,0.07525557,0.07915675,0.07673513,0.07563539,0.07300244,0.11362963,0.00024399,0.08542142,0.08266642,0.0722609,0.05433033,0.0024985,0.05660761,0.09775967,0.10371556,0.10090214,0.08820692,0.1428358,0.06976,0.06657032,0.07315987,0.11605121,0.14780091,0.18679631,0.0731427,0.13326726,0.1016426,0.09290695,0.06629333,0.0488526,0.06499924,0.11197854,0.07482198,0.10816416,0.09573933,0.04536633,0.04806931,0.05049288,0.09259303,0.1200623,0.05712509,0.05536608,0.03720279,0.01802967,0.06575374,0.07360552,0.09777554,0.05164443,0.10216761,0.10770169,0.10648072,0.04650474,0.10260972,0.10456576,0.05869188
0.07130001,0.0750432,0.06307684,0.09178743,0.13674233,0.02176608,0.09406462,0.0546878,0.03517674,0.13062066,0.0813145,0.09575551,0.07676427,0.07951623,0.09251523,0.08504279,0.10064183,0.09208773,0.09022998,0.07402161,0.07137729,0.06822782,0.07050827,0.07705384,0.07659259,0.07287398,0.10413244,0.00027243,0.0831931,0.08117476,0.07039836,0.0534975,0.00188088,0.0541057,0.08712143,0.09823648,0.09800901,0.08507947,0.14023524,0.06840084,0.07026826,0.07083483,0.10875987,0.14357457,0.18817857,0.06695647,0.1297949,0.10101105,0.09349574,0.06065902,0.04641041,0.06152697,0.10021252,0.06379154,0.09776112,0.08993665,0.04423928,0.04519556,0.04810426,0.08330522,0.11523875,0.05340284,0.05198197,0.03275146,0.01630101,0.0653491,0.06861197,0.09057313,0.04510575,0.10253372,0.1102635,0.10853829,0.04571287,0.09848585,0.10162674,0.06000364
0.07009288,0.07825229,0.06782286,0.09493468,0.13962337,0.02622058,0.09342101,0.05962907,0.03853658,0.13239591,0.090488,0.0951529,0.07898273,0.08487604,0.09486285,0.08771571,0.10568553,0.09402522,0.10168944,0.08331482,0.07680545,0.07353128,0.07419298,0.08071572,0.08167142,0.07666425,0.10935191,0.0002058,0.08371055,0.08346121,0.0721117,0.05592693,0.00244629,0.05143214,0.08817121,0.09551151,0.10578274,0.09108372,0.14504295,0.0759497,0.07024625,0.07968545,0.11761737,0.14982734,0.18866305,0.0752607,0.13877837,0.10092283,0.09440236,0.06683688,0.0503943,0.06494378,0.1048928,0.07346002,0.09936255,0.0950611,0.04467306,0.0488591,0.05206803,0.09224055,0.11747346,0.05675651,0.05489245,0.03397493,0.01768007,0.07100692,0.07634398,0.09908965,0.05333533,0.1059413,0.11042466,0.11079956,0.0503935,0.09768168,0.10442754,0.06344495
0.07460565,0.07788925,0.06732617,0.09377021,0.13981757,0.02534999,0.09911887,0.05627804,0.03870846,0.13249373,0.09740451,0.09836236,0.07846711,0.08606518,0.09834458,0.0866569,0.10810586,0.09811908,0.09985056,0.08249529,0.07143928,0.06646766,0.06936295,0.08317417,0.08254029,0.08261958,0.11352471,0.00028187,0.08789909,0.08504015,0.07318775,0.05555632,0.00257858,0.05859459,0.09842943,0.10686998,0.10220996,0.09044769,0.14071663,0.07505224,0.06388965,0.07496896,0.11949348,0.15349686,0.18841065,0.07310414,0.13437582,0.09800239,0.09716948,0.06254485,0.04634038,0.06352624,0.10680264,0.07247398,0.106559,0.09548424,0.04335039,0.04840039,0.05223623,0.09556187,0.12132529,0.0573069,0.05422458,0.03418535,0.01774751,0.06984084,0.07264509,0.10003995,0.05601105,0.10770066,0.11471983,0.11402377,0.04848252,0.10160204,0.10422798,0.06316521
0.06531322,0.07853933,0.06262734,0.09108753,0.14064829,0.02318719,0.09449008,0.05623983,0.03671528,0.13068905,0.09431831,0.10021137,0.08346903,0.08447422,0.0983911,0.08647607,0.1043075,0.09683915,0.08951415,0.06949428,0.07491442,0.07066763,0.07155907,0.08002642,0.07758394,0.07527799,0.11343788,0.00022493,0.08153312,0.08315787,0.07232977,0.05433433,0.00217192,0.05091055,0.08678963,0.09562337,0.09560712,0.08251082,0.14776552,0.07198362,0.0657065,0.07603279,0.11672308,0.14882466,0.18523555,0.0694118,0.13315595,0.10486165,0.09902366,0.06507608,0.04925004,0.06336568,0.09737013,0.07463928,0.09348323,0.09237622,0.04211322,0.04610586,0.04999924,0.09399871,0.11733292,0.05525164,0.05408124,0.03314634,0.01781057,0.06950887,0.06935206,0.09280016,0.05219979,0.10113192,0.10677629,0.10618442,0.04717401,0.10406526,0.09999103,0.06088488
0.07381381,0.0813491,0.06825926,0.09009881,0.14073738,0.02635266,0.09640311,0.05617296,0.04000817,0.13501252,0.09600479,0.10121897,0.07677476,0.08718394,0.09738823,0.08925369,0.10852491,0.09832549,0.10045241,0.07715892,0.07416976,0.0691634,0.07233905,0.07331563,0.07183183,0.07563499,0.11238835,0.00030069,0.08656367,0.08853958,0.07843379,0.05748244,0.00194338,0.05657558,0.0989097,0.10580677,0.10436773,0.09236828,0.15074098,0.07174534,0.06552632,0.07538639,0.11711911,0.15166758,0.1875986,0.07314931,0.13883483,0.10382822,0.1001941,0.07035435,0.05276652,0.06441232,0.10825096,0.07248223,0.10348172,0.09116091,0.04243795,0.04790822,0.05223775,0.09423198,0.12040084,0.05719075,0.05469774,0.03428459,0.01796556,0.07420364,0.07490675,0.10031131,0.05598699,0.106638,0.1115891,0.11194834,0.0462573,0.1035035,0.1085399,0.06535727
0.07194834,0.07612008,0.0652948,0.09097056,0.14164448,0.02433678,0.09383299,0.06100451,0.03706481,0.12929168,0.09602634,0.09310186,0.07925156,0.08569208,0.09574013,0.08716227,0.10642562,0.09601977,0.0992639,0.07200439,0.07389765,0.06935512,0.07220176,0.07514586,0.07622226,0.07507667,0.11399759,0.00026297,0.08447422,0.08116491,0.07467442,0.05607223,0.00201802,0.05358397,0.08867058,0.09981081,0.09954746,0.0853093,0.14107512,0.07259804,0.06543943,0.07482522,0.11233953,0.14707547,0.18522026,0.07335366,0.13266002,0.10202201,0.0996144,0.06679671,0.04997842,0.0653628,0.1031644,0.07547592,0.09626026,0.09247286,0.04334939,0.04951927,0.05125324,0.09034826,0.11894774,0.05557228,0.05371803,0.03572548,0.0167423,0.07069626,0.07304664,0.09459295,0.05376973,0.10178402,0.10912769,0.10845204,0.0448056,0.10295079,0.1036474,0.05936112
0.07177077,0.07966462,0.06718093,0.09569344,0.14169269,0.02861998,0.09909606,0.06152127,0.03570401,0.14073674,0.09686197,0.1024985,0.08333934,0.09000036,0.10123098,0.08961432,0.10625857,0.09904689,0.10387331,0.0808852,0.07632744,0.07252291,0.0735433,0.07995026,0.07748724,0.07665905,0.11466578,0.00029129,0.08809253,0.08453428,0.07511668,0.05723319,0.00245345,0.05730254,0.09554418,0.1032912,0.09629821,0.0860936,0.14938202,0.08015046,0.07513558,0.08412443,0.11941316,0.1571867,0.18898434,0.06852371,0.13761858,0.10457609,0.09542599,0.06600537,0.05039904,0.06449265,0.11099303,0.07806122,0.10683419,0.09436392,0.04532933,0.05256976,0.05668948,0.09094894,0.11984669,0.05731776,0.05491107,0.03510021,0.01832777,0.07207107,0.07390494,0.09370145,0.05384343,0.10880781,0.11733108,0.11581117,0.04899651,0.10715291,0.10407799,0.06466241
0.07321157,0.08307579,0.0682042,0.09578353,0.14319696,0.0269937,0.10300056,0.06067984,0.03890146,0.13273878,0.10091195,0.09947106,0.08205981,0.0917865,0.1008108,0.09150429,0.11534309,0.1033921,0.10585697,0.08095967,0.077644,0.07348565,0.07621901,0.08000637,0.08240641,0.08028585,0.11842286,0.00025349,0.08956155,0.0908124,0.07999631,0.06168168,0.00247171,0.05457432,0.09229068,0.09856888,0.10268043,0.09037994,0.14606202,0.07582173,0.07288212,0.07836236,0.12234546,0.15387058,0.18681961,0.0706617,0.14182887,0.1054866,0.09905416,0.07072669,0.05247151,0.0694862,0.10777177,0.08505269,0.1034995,0.09455179,0.04510349,0.05070349,0.05312496,0.10069974,0.12501666,0.05799839,0.05566445,0.03254098,0.02020304,0.07670622,0.0786987,0.09743499,0.05865221,0.11196628,0.11612131,0.11434209,0.04967639,0.10537574,0.10058169,0.0629586
0.0759367,0.08071556,0.06811731,0.0972627,0.13991091,0.02386286,0.09506698,0.0593552,0.03964475,0.13241317,0.09558389,0.09687959,0.07254734,0.09107466,0.09777678,0.08263363,0.10225,0.09899531,0.10379779,0.08216633,0.06941412,0.0656967,0.06818995,0.07990149,0.0781949,0.07469325,0.11631632,0.00025349,0.08824736,0.08900275,0.0714444,0.05408432,0.00264741,0.05650466,0.09418497,0.10414378,0.10532208,0.09296252,0.15199099,0.07538898,0.07541172,0.08033673,0.11628299,0.14947952,0.19156596,0.06522041,0.13244035,0.10363848,0.10145921,0.06767478,0.04975952,0.0672581,0.1089363,0.0766894,0.10392167,0.09624008,0.0449558,0.05009569,0.05588084,0.0897632,0.12332509,0.05862638,0.05574534,0.03448423,0.01827427,0.06980865,0.07624008,0.10129104,0.05816191,0.10577296,0.11501733,0.11280124,0.05099143,0.10647887,0.11077574,0.06359395
0.07309348,0.0781644,0.06877854,0.0924132,0.1410647,0.02367968,0.09673578,0.05997998,0.03921021,0.13416495,0.09300251,0.09901773,0.08257682,0.08648549,0.09539939,0.08946671,0.1062424,0.09643274,0.10068192,0.07757514,0.07746297,0.07456957,0.07733845,0.07892668,0.08086485,0.07666225,0.1141556,0.00026297,0.08491466,0.08617593,0.07180211,0.05408509,0.00244961,0.05311022,0.08562963,0.09893893,0.10004804,0.08711956,0.13816592,0.07186161,0.0678934,0.07460096,0.1190565,0.14870461,0.18796516,0.06687532,0.12607471,0.10048824,0.09906511,0.06498409,0.04937337,0.06461305,0.10496495,0.07708012,0.09992789,0.09135511,0.04534935,0.04891042,0.05331107,0.09021533,0.12267932,0.05497937,0.0523381,0.03191166,0.01835019,0.07011536,0.07179483,0.09583019,0.05430205,0.10635354,0.11198117,0.11262237,0.0441443,0.09905405,0.10018114,0.06566967
0.07375852,0.07700852,0.06819498,0.10029501,0.14486551,0.02502902,0.0960951,0.05532216,0.03867539,0.13851042,0.09376476,0.10046511,0.07260765,0.0882418,0.10638639,0.08102301,0.1076026,0.10282321,0.1032884,0.07845445,0.07023019,0.06535059,0.06667707,0.07842201,0.07937121,0.07425657,0.11369706,0.00027351,0.08578979,0.08585016,0.0734975,0.05446221,0.00289774,0.05466967,0.09070575,0.10412012,0.10121496,0.09156773,0.14621396,0.0684601,0.07357517,0.07297233,0.11907899,0.15510567,0.19082583,0.07073873,0.13951182,0.10751275,0.10152649,0.06487111,0.04938289,0.06540451,0.10606005,0.07241617,0.10269369,0.09860625,0.04371482,0.04565541,0.0492595,0.08834113,0.12514554,0.05776015,0.05351075,0.03058659,0.01698489,0.07061613,0.06875795,0.0965129,0.05200976,0.10825617,0.11614014,0.11447848,0.04408728,0.10858089,0.10639679,0.06130414
0.075996,0.08026305,0.0687855,0.09036908,0.14305101,0.02944175,0.09701981,0.0564916,0.03820195,0.13405309,0.09799704,0.10291267,0.078638,0.08711863,0.10030582,0.08512957,0.10986177,0.10284841,0.10234635,0.07751255,0.07618369,0.07094595,0.07145665,0.08011736,0.07787058,0.07637762,0.11651643,0.00034073,0.08538539,0.08512431,0.07351027,0.05610266,0.00248407,0.05685837,0.09306618,0.10164064,0.09547418,0.08411971,0.1370553,0.07277589,0.06905681,0.07546025,0.11827266,0.15176736,0.18663508,0.07177152,0.1290607,0.10480797,0.09774875,0.06703648,0.05051628,0.06649248,0.10957261,0.08043628,0.10689345,0.09324248,0.04378698,0.04975852,0.05069901,0.09333733,0.12023079,0.05619455,0.05287043,0.03185537,0.01656821,0.07112436,0.07567118,0.09183467,0.05598603,0.10650346,0.11228044,0.11072664,0.04687719,0.09716673,0.10403027,0.06308965
0.07423182,0.07755592,0.06589709,0.09366141,0.14433665,0.02235875,0.0943521,0.05778723,0.03884355,0.13575475,0.09257609,0.10064576,0.07934751,0.08861973,0.09685089,0.088248,0.10078053,0.09721365,0.09878214,0.07449128,0.07803419,0.07379443,0.07609766,0.07450249,0.07657248,0.07223575,0.11150926,0.00018658,0.07803595,0.07777922,0.07175411,0.05402602,0.00246983,0.04916692,0.08895134,0.09638695,0.10101621,0.08835707,0.14537416,0.07549614,0.07098449,0.0784876,0.11793793,0.15413084,0.18758162,0.07202578,0.13921618,0.10118454,0.09583583,0.06267592,0.04721392,0.06192593,0.1034354,0.06920031,0.09663247,0.09309821,0.04593953,0.05177617,0.05454229,0.08657697,0.11901566,0.05333233,0.0516643,0.03198382,0.01667904,0.0691087,0.07534158,0.09430381,0.05379664,0.10581501,0.11033585,0.10732633,0.0491552,0.09852809,0.10270671,0.05923955
0.07701301,0.08139579,0.06855326,0.09027002,0.14459944,0.02358835,0.09521421,0.05622198,0.03806181,0.13376167,0.09555034,0.10056015,0.07705209,0.08976728,0.09593072,0.08566045,0.10499123,0.09708108,0.10064504,0.08362038,0.07300965,0.06923194,0.07352148,0.07856936,0.07678474,0.07797773,0.11798995,0.00029129,0.08773805,0.08407839,0.07767438,0.05919964,0.00219619,0.05456993,0.09089328,0.09940517,0.10356756,0.08949666,0.1429121,0.07263039,0.07053973,0.07533845,0.11960777,0.15700139,0.18296375,0.07237974,0.13620379,0.10630775,0.0989061,0.0710951,0.05273705,0.06995635,0.1080458,0.07440877,0.10323595,0.09239239,0.04291155,0.04691691,0.05080104,0.09430867,0.12379571,0.05768072,0.05275651,0.03665937,0.01956913,0.07080151,0.07573412,0.09783342,0.05820857,0.10939976,0.11356456,0.11288484,0.05145224,0.10487704,0.10433793,0.06232207
0.07777136,0.08313189,0.06876793,0.09320024,0.14100219,0.02635266,0.10009333,0.05576367,0.04379976,0.13668565,0.09753985,0.10166066,0.08943628,0.09050129,0.10339971,0.09806582,0.1087139,0.1010914,0.10776936,0.08604564,0.08623199,0.08138394,0.08118894,0.07737253,0.07986778,0.07569566,0.11677502,0.00022493,0.09088279,0.08902101,0.07788188,0.05887046,0.00244721,0.05684916,0.09618783,0.10537649,0.10446221,0.09396171,0.14618855,0.0768506,0.06625,0.07847038,0.1283445,0.15114214,0.18829701,0.0713614,0.13633008,0.10132228,0.09804275,0.0688084,0.05136111,0.06961566,0.10743663,0.0798959,0.10386137,0.0949121,0.04272172,0.04815471,0.05018794,0.10161553,0.12204649,0.06013172,0.05797749,0.03390461,0.01953229,0.07471631,0.07814214,0.10171931,0.06223855,0.10836352,0.11759438,0.11550875,0.05137453,0.10425801,0.10444876,0.0652856
0.07227371,0.08013388,0.06564721,0.08985016,0.13949049,0.02517618,0.09403804,0.06222998,0.03765666,0.1366058,0.09603378,0.10007544,0.07962807,0.08994595,0.09785189,0.08941337,0.10997153,0.10054599,0.10219194,0.07591668,0.07359616,0.0687875,0.07202803,0.07836636,0.07845682,0.07555712,0.11644796,0.00022493,0.08522441,0.08449521,0.07193097,0.05460299,0.002002,0.05355291,0.08901276,0.09608404,0.09797221,0.08452949,0.14175311,0.07149566,0.06650089,0.07440224,0.11925901,0.1491859,0.19067146,0.07133898,0.14021533,0.10440151,0.09954979,0.06614358,0.04882947,0.06591102,0.1086484,0.07306871,0.09962346,0.08981957,0.04626543,0.05011987,0.05436472,0.08601001,0.12515386,0.05755987,0.05361881,0.03527512,0.0175646,0.06986762,0.07662437,0.09481882,0.05117557,0.11090041,0.11432407,0.11256356,0.04740224,0.10725156,0.10385945,0.06507883
0.07185545,0.08533634,0.06732772,0.0898496,0.14104015,0.02436347,0.09667764,0.05767668,0.03786422,0.13393457,0.09663414,0.0996872,0.0788852,0.09112031,0.10103182,0.08973598,0.10499135,0.10073144,0.09691691,0.07598574,0.07585184,0.07202366,0.07389614,0.08291792,0.08283074,0.07921922,0.11695014,0.00025349,0.09025201,0.08854365,0.07661637,0.0574382,0.00255294,0.05597662,0.08815591,0.10281638,0.10347418,0.08908884,0.14164565,0.07317356,0.06836741,0.07723498,0.12145662,0.15114514,0.1917373,0.0775079,0.13579739,0.10649921,0.10190469,0.0663887,0.04972637,0.0688852,0.10109514,0.07295446,0.09733734,0.09019795,0.04500379,0.04814715,0.05219851,0.09215932,0.12542847,0.05796908,0.0548406,0.03535435,0.01809008,0.07062437,0.07596392,0.09360335,0.06087927,0.10537737,0.11056272,0.10875079,0.04837493,0.10948448,0.10371282,0.06370962
0.07230795,0.07552108,0.0650488,0.09139114,0.13822218,0.02613109,0.09389353,0.05737642,0.03872704,0.13602041,0.08768769,0.10058033,0.073809,0.08399035,0.09211851,0.08506658,0.1093057,0.09404541,0.09955956,0.07697133,0.07515306,0.07059876,0.07439039,0.07812588,0.07723955,0.07482298,0.1039875,0.00017694,0.08230631,0.0828116,0.07103103,0.05461941,0.00238895,0.05509506,0.09188139,0.10055656,0.09507652,0.08443803,0.13973698,0.07456327,0.07487243,0.07665945,0.1114551,0.14997922,0.18251227,0.06418755,0.13310911,0.0976392,0.09416633,0.06646421,0.05032633,0.06243234,0.10120712,0.06747723,0.10174575,0.08869906,0.04150034,0.04710341,0.05017461,0.08593665,0.11584864,0.05319896,0.05279831,0.03431406,0.01767191,0.06765124,0.06847948,0.09168888,0.05148573,0.10321432,0.11100905,0.11174579,0.04968468,0.10074193,0.10017697,0.06165622
0.07099576,0.07697769,0.06540941,0.09127046,0.14388853,0.02379338,0.09387351,0.05370507,0.04131632,0.13387619,0.08951751,0.09818594,0.08104079,0.08710707,0.09708347,0.09299074,0.10508492,0.09610385,0.09682739,0.07465049,0.07823975,0.07379315,0.07465449,0.08048044,0.08078302,0.07761953,0.10831996,0.00031007,0.08268733,0.08400159,0.07267203,0.05469614,0.00204235,0.05449049,0.0886062,0.09821821,0.10344901,0.08925364,0.14541741,0.06975567,0.06561826,0.07320745,0.11397917,0.15220977,0.18674954,0.06958122,0.13929493,0.10321421,0.09398758,0.06479454,0.0486384,0.06542734,0.10407508,0.07410385,0.09962874,0.08990109,0.04311503,0.0469117,0.05079283,0.08974799,0.11853978,0.05897176,0.05310366,0.03378658,0.01641706,0.07094611,0.07346947,0.09786186,0.05291266,0.1039147,0.11020299,0.11101941,0.04547952,0.10329304,0.10200036,0.06302302
0.07412577,0.07500957,0.0656442,0.08852371,0.14066466,0.02893653,0.09303203,0.05504605,0.03857233,0.13358234,0.09203394,0.09364368,0.07932332,0.08198838,0.09619395,0.08785905,0.11253565,0.09672677,0.0985463,0.07437213,0.07356957,0.07219771,0.07214654,0.07318819,0.07264364,0.07143239,0.11266611,0.0002058,0.08623743,0.08224055,0.07063063,0.05223022,0.0021021,0.05493718,0.09407103,0.10044829,0.09778643,0.08510687,0.14404501,0.07129433,0.06560119,0.07169069,0.116088,0.14736336,0.18878334,0.06590069,0.13212312,0.09762238,0.09534445,0.06396788,0.04812316,0.06415051,0.10356256,0.0688591,0.09946871,0.08883988,0.04461436,0.0460076,0.05150026,0.08980981,0.11503007,0.05712589,0.05290747,0.03233625,0.01576047,0.06732964,0.07419795,0.09629453,0.04830286,0.10679864,0.11568343,0.11540339,0.04475875,0.10359799,0.10093132,0.06514719
0.07183462,0.07624584,0.06860861,0.09507604,0.14268685,0.02262413,0.0989586,0.05812043,0.04099819,0.13695294,0.09830054,0.10178895,0.08480471,0.08780665,0.10327759,0.09342421,0.10995667,0.10062346,0.10166066,0.08018643,0.07916893,0.07470245,0.07771771,0.07856407,0.07839439,0.07810414,0.11816472,0.00028187,0.08738755,0.08818137,0.07891536,0.0605503,0.0023501,0.05502277,0.09719784,0.10136335,0.10354098,0.09012913,0.14370126,0.0754094,0.06545737,0.07459263,0.12466543,0.15389501,0.18922422,0.06794711,0.13862261,0.10507619,0.09738329,0.06621821,0.05035079,0.06605244,0.10992993,0.07996876,0.10735711,0.09468953,0.04326037,0.04827603,0.05031335,0.10041225,0.12348323,0.05776673,0.05329934,0.03188132,0.01799775,0.07546321,0.07566285,0.09948427,0.05612012,0.11291047,0.11720712,0.11480992,0.04728328,0.10480239,0.10613589,0.0651395
